"ord_id","ord_dt","cust_id","store_id","genius_id"
856,2021-01-08,40248,R019,
857,2021-01-08,48860,R339,
858,2021-01-08,31426,R228,
859,2021-11-08,28048,R177,js5652
860,2021-12-08,43004,R142,dml2193
861,2021-10-08,26097,R250,
862,2021-12-08,47624,R250,
863,2021-12-08,47360,R240,
864,2021-10-08,33537,R221,
865,2021-12-08,8793,R415,ll3486
866,2021-01-08,41546,R824,
867,2021-01-08,33862,R143,
868,2021-01-08,6732,R290,ys3490
869,2021-01-08,45897,R084,
870,2021-01-08,10772,R290,
871,2021-12-08,43151,R143,
872,2021-01-08,10062,R095,
873,2021-01-08,20033,R219,
874,2021-01-08,31726,R095,
875,2021-01-08,29519,R072,
876,2021-01-08,39976,R067,
877,2021-01-08,49927,R010,
878,2021-01-08,31102,R010,
879,2021-01-08,23845,R115,
880,2021-10-08,16868,R190,
881,2021-10-08,1301,R046,upm2000
882,2021-11-08,34335,R339,
883,2021-01-08,6760,R204,
884,2021-01-09,13632,R205,
885,2021-01-09,29768,R010,
886,2021-01-09,9331,R000,
887,2021-01-09,31410,R029,
888,2021-01-09,18057,R082,mfe2122
889,2021-10-09,6198,R000,
890,2021-01-09,22046,R219,
891,2021-01-09,32396,R142,
892,2021-01-09,33013,R205,
893,2021-10-09,43356,R415,
894,2021-01-09,42427,R019,
895,2021-01-09,18819,R221,
896,2021-11-09,7007,R000,
897,2021-01-09,23112,R010,
898,2021-01-09,23171,R300,
899,2021-01-09,9378,R177,
900,2021-10-09,49681,R067,
901,2021-01-09,8988,R000,
902,2021-01-09,3569,R000,
903,2021-01-09,35263,R281,
904,2021-01-09,13435,R284,
905,2021-01-09,23263,R259,
906,2021-01-09,29968,R205,
907,2021-01-09,34905,R230,
908,2021-01-09,29609,R177,
909,2021-01-09,29421,R086,
910,2021-12-09,6403,R142,dml2193
911,2021-12-09,25189,R086,
912,2021-01-09,32171,R259,
913,2021-10-09,29108,R046,
914,2021-12-09,21156,R001,
915,2021-01-09,20023,R007,
916,2021-12-09,16016,R108,
917,2021-01-09,21159,R102,
918,2021-01-09,9101,R016,
919,2021-01-09,18932,R259,
920,2021-12-09,8984,R084,
921,2021-01-09,16809,R084,
922,2021-01-09,40630,R281,
923,2021-11-09,23569,R240,
924,2021-01-09,9903,R095,ay2529
925,2021-10-09,39678,R152,kl3280
926,2021-01-09,23528,R010,
927,2021-01-09,46032,R115,
928,2021-11-09,32830,R250,
929,2021-10-09,937,R142,
930,2021-01-09,7112,R290,
931,2021-11-09,7885,R143,
932,2021-11-09,21615,R285,
933,2021-01-09,31904,R259,ft2564
934,2021-01-09,12582,R000,
935,2021-01-09,29512,R230,
936,2021-11-09,35841,R086,bz2413
937,2021-11-09,40575,R010,
938,2021-01-09,36404,R228,
939,2021-01-09,1953,R204,
940,2021-12-09,10550,R204,
941,2021-01-09,30646,R415,
942,2021-10-09,14345,R177,
943,2021-01-09,20055,R000,
944,2021-01-09,1693,R202,
945,2021-01-09,4458,R086,
946,2021-01-09,39293,R086,
947,2021-01-09,3290,R229,
948,2021-01-09,48042,R000,
949,2021-01-09,18481,R029,
950,2021-01-09,22776,R010,
951,2021-12-09,15859,R339,
952,2021-01-09,37103,R102,jy3142
953,2021-01-09,46988,R218,
954,2021-01-09,39804,R095,
955,2021-01-09,1044,R287,
956,2021-12-09,29199,R190,
957,2021-01-09,1445,R287,
958,2021-01-09,9417,R190,
959,2021-11-09,48898,R177,
960,2021-01-09,19092,R190,
961,2021-10-09,41758,R218,
962,2021-01-09,7669,R007,
963,2021-01-09,38110,R228,
964,2021-12-09,39599,R000,
965,2021-01-09,23499,R010,
966,2021-01-09,40438,R230,
967,2021-01-09,2300,R002,
968,2021-01-09,6616,R143,
969,2021-12-09,25548,R000,
970,2021-01-09,24759,R143,
971,2021-01-09,39683,R000,
972,2021-01-09,12759,R050,
973,2021-01-09,19929,R229,
974,2021-12-09,31917,R312,
975,2021-01-09,47879,R190,
976,2021-11-09,31670,R143,
977,2021-01-09,49770,R067,
978,2021-01-09,5595,R143,
979,2021-01-09,16226,R000,
980,2021-10-09,36180,R000,
981,2021-11-09,45367,R086,
982,2021-11-09,31468,R000,
983,2021-12-09,48787,R339,
984,2021-01-09,48698,R221,
985,2021-01-09,22994,R240,
986,2021-12-09,959,R177,
987,2021-01-09,126,R230,
988,2021-01-09,37250,R086,
989,2021-11-10,3621,R115,
990,2021-01-10,47330,R202,
991,2021-01-10,8841,R230,
992,2021-01-10,34062,R287,
993,2021-01-10,43064,R281,
994,2021-01-10,13202,R000,
995,2021-01-10,40911,R007,
996,2021-01-10,12688,R824,cc4790
997,2021-01-10,4106,R007,qz2456
998,2021-01-10,13265,R019,
999,2021-01-10,46904,R019,
1000,2021-01-10,12212,R190,
1001,2021-01-10,2404,R202,
1002,2021-01-10,17288,R228,jz3267
1003,2021-01-10,9974,R082,mfe2122
1004,2021-01-10,24656,R190,
1005,2021-01-10,11423,R824,cc4790
1006,2021-11-10,23146,R102,jy3142
1007,2021-01-10,29620,R084,
1008,2021-11-10,33644,R221,
1009,2021-11-10,27300,R221,
1010,2021-12-10,16838,R065,
1011,2021-01-10,317,R228,
1012,2021-01-10,44351,R143,
1013,2021-01-10,12796,R221,ys3528
1014,2021-10-10,163,R072,
1015,2021-01-10,8056,R205,
1016,2021-01-10,10411,R002,
1017,2021-01-10,45892,R204,
1018,2021-12-10,9441,R065,
1019,2021-01-10,1730,R007,
1020,2021-01-10,48857,R000,
1021,2021-10-10,46758,R143,yc4034
1022,2021-01-10,46790,R285,
1023,2021-01-10,30291,R000,
1024,2021-01-10,39988,R219,
1025,2021-12-10,28999,R219,
1026,2021-01-10,25956,R824,cc4790
1027,2021-01-10,46402,R010,
1028,2021-11-10,2368,R221,
1029,2021-01-10,29142,R205,
1030,2021-01-10,43301,R300,
1031,2021-01-10,38156,R072,
1032,2021-12-10,43070,R084,
1033,2021-01-10,47670,R000,
1034,2021-12-10,45994,R287,
1035,2021-01-10,12418,R115,
1036,2021-12-10,14208,R312,
1037,2021-01-10,3871,R007,
1038,2021-11-10,38528,R016,
1039,2021-01-10,12088,R190,
1040,2021-10-10,26317,R190,
1041,2021-01-10,49777,R072,tw2850
1042,2021-11-10,17390,R001,sz3032
1043,2021-01-10,31434,R281,
1044,2021-01-10,16340,R027,zl3121
1045,2021-01-10,17532,R300,zh2474
1046,2021-01-10,24948,R287,
1047,2021-01-10,32360,R229,dz2492
1048,2021-10-10,31109,R218,
1049,2021-01-10,44596,R000,
1050,2021-01-10,17533,R000,
1051,2021-01-10,6477,R001,
1052,2021-01-10,9588,R142,
1053,2021-10-10,28089,R000,
1054,2021-01-10,14348,R086,
1055,2021-01-10,34847,R046,
1056,2021-10-10,29250,R143,
1057,2021-10-10,20631,R287,
1058,2021-01-10,35658,R060,xy2523
1059,2021-01-10,30800,R281,
1060,2021-01-10,21789,R190,zw2825
1061,2021-01-10,1540,R177,
1062,2021-10-10,25358,R230,
1063,2021-11-10,12812,R084,
1064,2021-01-10,16629,R001,
1065,2021-01-10,44827,R000,
1066,2021-01-10,23237,R095,
1067,2021-01-10,48578,R050,mmb2329
1068,2021-01-10,22324,R140,
1069,2021-11-10,40848,R205,
1070,2021-01-10,21281,R300,
1071,2021-01-10,8072,R339,
1072,2021-11-10,34330,R000,
1073,2021-12-10,49609,R000,
1074,2021-12-10,32714,R221,
1075,2021-01-10,10085,R086,
1076,2021-01-10,49269,R108,
1077,2021-12-10,35049,R007,
1078,2021-01-10,18401,R281,
1079,2021-01-10,35815,R177,
1080,2021-11-10,24392,R281,xc2571
1081,2021-01-10,35600,R284,
1082,2021-01-10,29761,R281,
1083,2021-01-10,45055,R221,
1084,2021-01-10,22865,R290,
1085,2021-01-10,36554,R281,
1086,2021-11-10,2113,R250,
1087,2021-01-10,46852,R204,
1088,2021-12-10,28919,R000,
1089,2021-01-10,30262,R029,
1090,2021-12-10,10690,R142,
1091,2021-01-10,36865,R000,
1092,2021-01-10,42172,R204,hl3465
1093,2021-01-10,18049,R010,
1094,2021-01-10,10556,R177,
1095,2021-01-10,29440,R095,
1096,2021-01-11,4303,R281,
1097,2021-11-11,49672,R000,
1098,2021-01-11,48931,R000,
1099,2021-01-11,36033,R250,
1100,2021-01-11,9183,R007,
1101,2021-12-11,19607,R000,
1102,2021-01-11,25204,R228,
1103,2021-01-11,21678,R204,
1104,2021-01-11,28069,R000,
1105,2021-01-11,32503,R218,
1106,2021-01-11,14053,R000,
1107,2021-01-11,31825,R095,
1108,2021-01-11,2145,R000,
1109,2021-01-11,14287,R281,
1110,2021-01-11,37086,R230,
1111,2021-12-11,5175,R229,
1112,2021-01-11,39287,R190,
1113,2021-01-11,26215,R007,
1114,2021-01-11,10939,R284,
1115,2021-12-11,12659,R108,
1116,2021-01-11,45287,R108,
1117,2021-12-11,39047,R084,
1118,2021-01-11,1288,R102,
1119,2021-01-11,42802,R142,
1120,2021-01-11,1029,R086,
1121,2021-01-11,786,R218,
1122,2021-01-11,23841,R000,
1123,2021-01-11,7667,R824,
1124,2021-01-11,20187,R000,
1125,2021-01-11,10861,R290,
1126,2021-01-11,40548,R000,
1127,2021-01-11,46943,R000,
1128,2021-12-11,13232,R050,
1129,2021-01-11,37008,R000,
1130,2021-12-11,7074,R000,
1131,2021-01-11,39977,R010,
1132,2021-12-11,48568,R259,
1133,2021-01-11,39398,R259,
1134,2021-01-11,35930,R007,
1135,2021-12-11,10628,R084,
1136,2021-01-11,31670,R000,
1137,2021-01-11,29404,R285,
1138,2021-01-11,37357,R199,
1139,2021-12-11,12300,R046,
1140,2021-01-11,10955,R339,
1141,2021-12-11,37298,R115,
1142,2021-12-11,43429,R221,
1143,2021-12-11,439,R000,
1144,2021-01-11,4121,R000,
1145,2021-01-11,46456,R016,
1146,2021-01-11,40162,R143,
1147,2021-11-11,3806,R228,
1148,2021-10-11,16957,R095,
1149,2021-12-11,24909,R007,
1150,2021-11-11,49812,R287,
1151,2021-01-11,18558,R281,
1152,2021-01-11,14059,R115,
1153,2021-01-11,20350,R339,
1154,2021-01-11,298,R229,
1155,2021-12-11,12590,R143,
1156,2021-01-11,16243,R231,
1157,2021-01-11,31603,R142,
1158,2021-01-11,378,R115,
1159,2021-01-11,6542,R287,
1160,2021-01-11,30089,R095,
1161,2021-01-11,2971,R204,
1162,2021-10-11,47948,R050,
1163,2021-12-11,5689,R415,
1164,2021-01-11,22421,R029,
1165,2021-11-11,40694,R230,
1166,2021-12-11,25428,R287,
1167,2021-01-11,5975,R010,
1168,2021-01-11,22931,R082,
1169,2021-01-11,13862,R204,
1170,2021-12-11,41740,R259,
1171,2021-01-11,21157,R016,
1172,2021-01-11,8117,R462,xl3138
1173,2021-01-11,17654,R290,
1174,2021-01-11,32939,R007,
1175,2021-01-11,21625,R229,
1176,2021-01-11,49912,R010,
1177,2021-11-11,39282,R259,
1178,2021-01-11,8748,R010,
1179,2021-10-11,44985,R065,
1180,2021-01-11,17814,R317,xy2521
1181,2021-12-11,14366,R205,
1182,2021-01-11,11550,R140,
1183,2021-11-11,7012,R084,
1184,2021-10-11,30293,R462,
1185,2021-01-11,18182,R027,zl3121
1186,2021-01-11,13520,R177,
1187,2021-10-11,26211,R190,
1188,2021-01-11,32375,R219,
1189,2021-01-11,27803,R000,
1190,2021-01-11,1577,R229,dz2492
1191,2021-12-11,35456,R250,
1192,2021-01-11,8681,R000,
1193,2021-11-11,33090,R281,
1194,2021-01-11,21212,R002,
1195,2021-11-11,20348,R290,
1196,2021-01-11,11810,R287,
1197,2021-01-11,46691,R221,
1198,2021-01-11,17565,R205,
1199,2021-01-11,20703,R284,
1200,2021-01-11,14310,R259,
1201,2021-12-11,36823,R219,
1202,2021-12-11,12065,R000,
1203,2021-01-11,18295,R016,te2306
1204,2021-01-11,34334,R228,
1205,2021-01-11,31788,R202,
1206,2021-01-11,7529,R084,
1207,2021-01-11,21609,R190,
1208,2021-01-11,23144,R229,
1209,2021-01-11,44424,R002,
1210,2021-12-11,29378,R177,
1211,2021-01-11,38140,R205,
1212,2021-01-12,22419,R010,
1213,2021-01-12,12697,R084,
1214,2021-01-12,10499,R190,
1215,2021-01-12,167,R108,
1216,2021-01-12,36378,R019,
1217,2021-12-12,47663,R000,
1218,2021-01-12,1302,R000,
1219,2021-01-12,36984,R284,
1220,2021-01-12,23158,R199,
1221,2021-12-12,27162,R007,
1222,2021-01-12,1962,R050,
1223,2021-01-12,34084,R072,
1224,2021-01-12,10820,R065,
1225,2021-01-12,12736,R010,
1226,2021-01-12,47624,R016,
1227,2021-01-12,43597,R230,
1228,2021-01-12,18244,R287,
1229,2021-01-12,46476,R287,
1230,2021-01-12,5011,R229,
1231,2021-01-12,48051,R000,
1232,2021-12-12,32511,R086,
1233,2021-01-12,8254,R228,
1234,2021-12-12,38754,R285,
1235,2021-01-12,2858,R000,
1236,2021-01-12,2696,R000,
1237,2021-01-12,5638,R415,
1238,2021-01-12,28541,R084,
1239,2021-01-12,7130,R228,
1240,2021-01-12,32676,R250,
1241,2021-01-12,34803,R086,
1242,2021-01-12,10014,R000,
1243,2021-11-12,10721,R287,
1244,2021-11-12,27643,R067,
1245,2021-01-12,41062,R002,
1246,2021-10-12,15462,R050,
1247,2021-01-12,37234,R000,
1248,2021-01-12,35026,R415,
1249,2021-01-12,14865,R259,
1250,2021-01-12,24893,R000,
1251,2021-01-12,46176,R086,
1252,2021-12-12,10612,R415,
1253,2021-01-12,7077,R142,dml2193
1254,2021-01-12,18286,R072,
1255,2021-10-12,40669,R084,
1256,2021-01-12,7193,R415,
1257,2021-11-12,7491,R082,mfe2122
1258,2021-01-12,22871,R067,
1259,2021-01-12,21190,R115,
1260,2021-01-12,9852,R240,yz4222
1261,2021-01-12,40374,R290,
1262,2021-01-12,46604,R019,
1263,2021-01-12,40821,R312,zw2739
1264,2021-01-12,22555,R229,
1265,2021-01-12,22594,R205,
1266,2021-01-12,13127,R000,
1267,2021-01-12,12532,R317,xy2521
1268,2021-01-12,3754,R339,
1269,2021-01-12,23287,R190,
1270,2021-01-12,44696,R050,
1271,2021-01-12,29943,R000,
1272,2021-01-12,24281,R115,
1273,2021-01-12,8096,R082,
1274,2021-01-12,12791,R229,
1275,2021-01-12,27593,R007,
1276,2021-01-12,16781,R000,
1277,2021-01-12,46958,R084,
1278,2021-12-12,9602,R204,
1279,2021-01-12,25693,R287,
1280,2021-01-12,41857,R205,
1281,2021-12-12,34278,R339,
1282,2021-01-12,43131,R199,yc3948
1283,2021-10-12,36920,R230,
1284,2021-01-12,47901,R072,
1285,2021-01-12,45737,R029,
1286,2021-01-12,35302,R001,
1287,2021-01-12,43318,R000,
1288,2021-01-12,48884,R259,
1289,2021-01-12,43753,R027,zl3121
1290,2021-01-12,13938,R205,
1291,2021-12-12,41392,R287,
1292,2021-01-12,30836,R824,
1293,2021-01-12,34061,R259,
1294,2021-01-12,19614,R000,
1295,2021-11-12,38293,R205,
1296,2021-10-12,33274,R140,
1297,2021-01-12,35131,R287,
1298,2021-01-12,25082,R046,
1299,2021-01-12,15141,R221,
1300,2021-11-12,1609,R287,
1301,2021-01-12,48152,R142,
1302,2021-01-12,25437,R072,tw2850
1303,2021-01-12,37608,R177,
1304,2021-01-12,15571,R462,
1305,2021-11-12,16598,R230,
1306,2021-01-12,27165,R142,
1307,2021-10-12,21856,R259,
1308,2021-12-12,8066,R415,
1309,2021-01-12,5955,R108,
1310,2021-01-12,36888,R290,
1311,2021-01-12,16103,R019,
1312,2021-01-12,18396,R177,
1313,2021-01-12,6605,R218,
1314,2021-01-12,38208,R084,
1315,2021-11-12,5422,R072,
1316,2021-01-12,25886,R231,yl4985
1317,2021-12-12,6564,R221,
1318,2021-01-12,12674,R205,
1319,2021-01-12,47698,R229,
1320,2021-01-12,27739,R000,
1321,2021-01-12,6778,R290,ys3490
1322,2021-01-12,43211,R205,sw3628
1323,2021-01-12,21086,R199,yc3948
1324,2021-01-12,4885,R115,
1325,2021-11-12,38509,R221,
1326,2021-01-12,45269,R000,
1327,2021-01-12,43497,R259,
1328,2021-01-13,16585,R219,
1329,2021-01-13,824,R000,
1330,2021-01-13,49731,R339,
1331,2021-01-13,13429,R230,
1332,2021-01-13,39427,R001,
1333,2021-01-13,46981,R290,
1334,2021-12-13,39786,R000,
1335,2021-01-13,7870,R190,
1336,2021-10-13,23787,R002,
1337,2021-01-13,42196,R287,
1338,2021-01-13,42921,R824,
1339,2021-12-13,44121,R084,
1340,2021-01-13,24012,R300,zh2474
1341,2021-12-13,37017,R190,
1342,2021-01-13,11301,R284,
1343,2021-01-13,41828,R000,
1344,2021-01-13,9480,R462,xl3138
1345,2021-12-13,21549,R205,
1346,2021-01-13,37298,R019,mw3537
1347,2021-01-13,42420,R072,
1348,2021-01-13,5013,R082,mfe2122
1349,2021-01-13,7947,R086,
1350,2021-01-13,16376,R287,
1351,2021-11-13,18785,R086,
1352,2021-01-13,7937,R019,
1353,2021-01-13,8445,R007,
1354,2021-01-13,20084,R010,
1355,2021-01-13,10906,R218,rj2639
1356,2021-01-13,23809,R084,
1357,2021-01-13,34742,R152,
1358,2021-01-13,15440,R300,
1359,2021-01-13,17520,R229,
1360,2021-01-13,46605,R229,
1361,2021-01-13,30792,R300,
1362,2021-01-13,14422,R000,
1363,2021-01-13,45677,R142,
1364,2021-12-13,34085,R287,
1365,2021-01-13,37019,R007,qz2456
1366,2021-12-13,5072,R000,
1367,2021-12-13,49163,R102,
1368,2021-11-13,38831,R205,
1369,2021-01-13,21218,R019,
1370,2021-01-13,31496,R000,
1371,2021-10-13,45134,R108,
1372,2021-01-13,28990,R339,
1373,2021-01-13,6895,R339,
1374,2021-10-13,25747,R000,
1375,2021-11-13,20163,R072,
1376,2021-01-13,18522,R228,
1377,2021-01-13,13034,R824,
1378,2021-12-13,43965,R086,
1379,2021-12-13,17100,R115,
1380,2021-01-13,23635,R415,
1381,2021-01-13,34174,R007,
1382,2021-01-13,37826,R218,
1383,2021-11-13,41742,R219,
1384,2021-01-13,44942,R259,
1385,2021-01-13,20954,R218,
1386,2021-01-13,15169,R285,
1387,2021-01-13,20779,R095,
1388,2021-01-13,45781,R284,yz4107
1389,2021-01-13,42805,R231,
1390,2021-12-13,14929,R002,
1391,2021-01-13,4649,R231,
1392,2021-01-13,5634,R000,
1393,2021-01-13,43946,R016,
1394,2021-01-13,8758,R281,
1395,2021-01-13,31168,R016,
1396,2021-12-13,17472,R190,
1397,2021-10-13,33536,R072,
1398,2021-10-13,3032,R190,
1399,2021-01-13,46908,R221,
1400,2021-01-13,10628,R221,
1401,2021-01-13,9535,R010,
1402,2021-01-13,47040,R072,
1403,2021-01-13,10309,R084,
1404,2021-01-13,23730,R312,
1405,2021-11-13,26458,R281,
1406,2021-01-13,3041,R086,
1407,2021-01-13,20166,R339,
1408,2021-01-13,22424,R287,
1409,2021-01-13,40333,R228,jz3267
1410,2021-12-13,7814,R000,
1411,2021-12-13,8479,R000,
1412,2021-01-13,38497,R190,
1413,2021-01-13,20462,R002,
1414,2021-01-13,48029,R000,
1415,2021-01-13,11522,R204,
1416,2021-01-13,38777,R050,
1417,2021-12-13,39703,R221,
1418,2021-01-13,26601,R290,
1419,2021-01-13,12557,R140,ta2629
1420,2021-01-13,19049,R140,
1421,2021-01-13,34288,R221,
1422,2021-01-13,40333,R228,
1423,2021-01-13,4685,R221,
1424,2021-01-13,22765,R000,
1425,2021-01-13,6075,R218,
1426,2021-10-13,4698,R000,
1427,2021-01-13,45706,R259,
1428,2021-01-13,8014,R000,
1429,2021-01-13,31126,R177,
1430,2021-01-13,12876,R259,
1431,2021-01-13,5671,R000,
1432,2021-01-13,747,R259,
1433,2021-01-13,29768,R259,
1434,2021-01-13,38188,R019,
1435,2021-12-13,30018,R339,
1436,2021-01-13,44315,R000,
1437,2021-12-13,31279,R143,
1438,2021-01-13,34443,R000,
1439,2021-01-13,14948,R285,
1440,2021-01-14,38836,R000,
1441,2021-10-14,34430,R050,
1442,2021-12-14,42778,R415,
1443,2021-01-14,39106,R072,
1444,2021-01-14,28812,R029,ja3571
1445,2021-01-14,14722,R190,
1446,2021-01-14,45620,R095,
1447,2021-12-14,48183,R142,
1448,2021-01-14,45307,R002,
1449,2021-01-14,27471,R177,
1450,2021-01-14,25299,R000,
1451,2021-01-14,19541,R219,
1452,2021-01-14,16854,R228,
1453,2021-01-14,7058,R259,
1454,2021-01-14,33756,R082,
1455,2021-01-14,27197,R072,tw2850
1456,2021-01-14,20427,R281,
1457,2021-01-14,39324,R240,
1458,2021-01-14,17968,R229,
1459,2021-01-14,11637,R065,
1460,2021-01-14,19232,R019,
1461,2021-01-14,41483,R290,
1462,2021-12-14,19053,R462,xl3138
1463,2021-11-14,510,R095,
1464,2021-01-14,12885,R219,
1465,2021-01-14,20986,R002,
1466,2021-01-14,39719,R281,
1467,2021-01-14,41077,R072,
1468,2021-01-14,21718,R205,
1469,2021-01-14,18087,R285,xf2235
1470,2021-11-14,22198,R753,dy2365
1471,2021-01-14,2638,R205,
1472,2021-01-14,160,R300,
1473,2021-01-14,18890,R102,
1474,2021-01-14,31048,R250,
1475,2021-01-14,4566,R046,
1476,2021-01-14,44394,R221,
1477,2021-01-14,6786,R177,
1478,2021-01-14,1120,R229,
1479,2021-01-14,15599,R010,
1480,2021-01-14,36357,R065,
1481,2021-01-14,45334,R010,rl3243
1482,2021-01-14,36806,R312,
1483,2021-01-14,44732,R000,
1484,2021-01-14,31804,R065,zo2153
1485,2021-01-14,31870,R300,
1486,2021-11-14,28952,R259,
1487,2021-01-14,28771,R000,
1488,2021-01-14,4022,R190,
1489,2021-01-14,35653,R240,
1490,2021-01-14,26463,R281,
1491,2021-01-14,802,R007,
1492,2021-01-14,34047,R250,cz2691
1493,2021-01-14,41573,R086,
1494,2021-11-14,28144,R205,
1495,2021-11-14,40228,R230,
1496,2021-01-14,29171,R000,
1497,2021-01-14,27432,R000,
1498,2021-01-14,34918,R205,
1499,2021-01-14,8791,R142,
1500,2021-11-14,22531,R082,
1501,2021-01-14,38847,R108,
1502,2021-10-14,4098,R228,
1503,2021-01-14,2710,R240,
1504,2021-01-14,6749,R072,
1505,2021-12-14,44278,R230,vm2644
1506,2021-11-14,7968,R205,
1507,2021-12-14,16999,R300,zh2474
1508,2021-01-14,44662,R019,
1509,2021-12-14,6807,R086,
1510,2021-01-14,10644,R230,
1511,2021-01-14,44707,R095,
1512,2021-12-14,6730,R824,
1513,2021-01-14,49487,R290,
1514,2021-01-14,12606,R259,
1515,2021-11-14,40133,R218,
1516,2021-01-14,12843,R115,
1517,2021-01-14,1052,R221,
1518,2021-01-14,29385,R143,
1519,2021-01-14,46791,R086,bz2413
1520,2021-01-14,29988,R190,
1521,2021-11-14,13421,R000,
1522,2021-12-14,19672,R016,
1523,2021-01-14,832,R000,
1524,2021-01-14,23796,R205,
1525,2021-12-14,37969,R199,
1526,2021-01-14,19544,R000,
1527,2021-10-14,18808,R001,
1528,2021-01-14,49979,R204,
1529,2021-01-14,17566,R229,dz2492
1530,2021-12-15,18022,R240,
1531,2021-10-15,627,R228,
1532,2021-12-15,3325,R084,
1533,2021-10-15,39663,R287,
1534,2021-01-15,4438,R228,
1535,2021-12-15,42924,R199,
1536,2021-01-15,45527,R190,zw2825
1537,2021-11-15,35184,R339,mzw2107
1538,2021-11-15,32884,R204,
1539,2021-01-15,30337,R115,
1540,2021-01-15,38885,R339,
1541,2021-01-15,9047,R000,
1542,2021-01-15,43857,R143,
1543,2021-01-15,17624,R000,
1544,2021-12-15,1939,R204,hl3465
1545,2021-01-15,18058,R462,
1546,2021-01-15,28072,R019,mw3537
1547,2021-01-15,23736,R086,
1548,2021-01-15,42442,R259,
1549,2021-01-15,17338,R072,
1550,2021-01-15,47254,R228,
1551,2021-01-15,30258,R001,
1552,2021-12-15,25460,R221,
1553,2021-01-15,18369,R086,bz2413
1554,2021-01-15,10325,R229,
1555,2021-11-15,15889,R095,
1556,2021-01-15,46073,R287,
1557,2021-01-15,19667,R000,
1558,2021-01-15,25997,R000,
1559,2021-01-15,21846,R221,
1560,2021-01-15,7288,R007,
1561,2021-11-15,24747,R102,
1562,2021-01-15,503,R287,
1563,2021-01-15,10872,R000,
1564,2021-12-15,17143,R102,
1565,2021-01-15,22132,R140,
1566,2021-01-15,49096,R016,
1567,2021-01-15,7249,R072,
1568,2021-11-15,32400,R050,
1569,2021-01-15,28500,R300,
1570,2021-01-15,37431,R143,
1571,2021-12-15,41801,R205,
1572,2021-12-15,10818,R415,
1573,2021-01-15,38280,R285,
1574,2021-01-15,30001,R000,
1575,2021-12-15,13191,R000,
1576,2021-01-15,42679,R219,
1577,2021-01-15,40314,R205,
1578,2021-01-15,9578,R000,
1579,2021-11-15,43713,R002,hz2782
1580,2021-01-15,28814,R284,
1581,2021-01-15,49506,R312,
1582,2021-10-15,6868,R000,
1583,2021-01-15,31006,R339,
1584,2021-01-15,39120,R205,
1585,2021-01-15,24989,R177,
1586,2021-10-15,48630,R143,
1587,2021-12-15,24416,R010,
1588,2021-01-15,34610,R140,
1589,2021-01-15,38182,R001,
1590,2021-01-15,47906,R019,
1591,2021-11-15,23463,R084,
1592,2021-01-15,30252,R190,
1593,2021-01-15,38751,R287,
1594,2021-12-15,34636,R824,
1595,2021-01-15,6405,R312,
1596,2021-11-15,14680,R250,
1597,2021-01-15,37641,R240,yz4222
1598,2021-12-15,27128,R205,
1599,2021-01-15,26638,R230,
1600,2021-12-15,42147,R290,
1601,2021-10-15,4584,R259,
1602,2021-01-15,12053,R221,
1603,2021-01-15,33336,R000,
1604,2021-12-15,37469,R285,
1605,2021-01-15,8362,R285,
1606,2021-01-15,26240,R007,
1607,2021-01-15,13203,R019,
1608,2021-01-15,22432,R190,
1609,2021-01-15,39776,R284,
1610,2021-01-15,12158,R199,
1611,2021-01-15,49644,R284,
1612,2021-01-15,20060,R000,
1613,2021-12-15,6594,R115,
1614,2021-01-15,39212,R000,
1615,2021-11-15,15695,R019,
1616,2021-01-15,29049,R142,
1617,2021-10-15,44793,R108,
1618,2021-01-15,15975,R317,xy2521
1619,2021-01-15,38023,R228,
1620,2021-01-15,10247,R190,
1621,2021-01-15,16731,R284,
1622,2021-01-15,20357,R086,bz2413
1623,2021-01-15,24494,R007,
1624,2021-01-15,6679,R290,
1625,2021-01-15,36178,R285,xf2235
