"N/A",168,"CLPRDC40105904342P8E03692","Unassigned","UNKNOWN","Unassigned","Distributed","Windows","N/A","N/A","N/A"
"AntiSpyware",169,"GMRETRPP02CP3802USVM8E3398","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Service Accounting",170,"U2283TREZSVMT5506","SVC","SVC METER","Service Management","Distributed","Multi Platform","Network","Performance Management","Service Delivery"
"AntiVirus",171,"ET6673LACREZA3240","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"MF Management",172,"SL76307ACO1905","SOLVE:AUTO CONNECT","SOLVE:AUTO CONNECT TOOL","Unassigned","Mainframe","MVS","Network","Event Automation","Network Management"
"Desktop DNA",173,"UNUNISWI479824B60062557","Unassigned","Unassigned","Change Management","Distributed","Distributed","Network","Change And Configuration Management","Desktop & Server Management / Asset Management"
"AntiVirus",174,"ICB1613D60015915","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Advanced Storage Option",175,"AD1735EV2583","ADVANCED STORAGE","ADVANCED STORAGE OPTION","Unassigned","Distributed","Multi Platform","Storage","Backup And Archive Software","Storage Recovery Management"
"Secure Content Manager",176,"GMRE2879BWT1454","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"ARCserve Backup",177,"BAB387902WB3862","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Repository",178,"REPSYB007940929340","REPOSITORY MF","REPOSITORY MF EXCHG SYBASE INTRF","Unassigned","Mainframe","MVS","Tools","Other Programmer Development Tools And Utilities","Products - MF Misc"
"Distributed Database Tools",179,"SAVBAS999185W05022","SQL-STATION","SQL-STATION ADVANTAGE","Data Management","Distributed","Multi Platform","Data","Database Tools And Utilities","DB Management"
"CoolGen",180,"GENW5927USVMU6967","GEN WORKSTATION","GEN WORKSTATION ENCY UPDATE API","Unassigned","Distributed","Windows","Development","Unified Development Environments","Products - Gen Group"
"Service Metric Analysis",181,"U4845990SVMA9441","UNIC SVC","UNIC SVC MTRIC ANLSIS - PROCESSORS","Service Management","Distributed","Multi Platform","Network","Performance Management","Service Delivery"
"N/A",182,"NETWRK97169019009079","NETWORK","NETWORK LICENSE","Unassigned","Distributed","Multi Platform","N/A","N/A","N/A"
"eTrust Internet Security Suite",183,"ETRISS2SBBJU08857I11549","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Ingres",184,"I9846A22N2137","OPENINGRES EMBEDDED","OPENINGRES EMBEDDED COBOL NATV","Unassigned","Distributed","Unix","Data","Rdbms And Ordbms","Misc Products/Corporate"
"ARCserve Backup",185,"BABWBR1150A50327224943","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",186,"BABWUR1150A0761830026633","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"SysView",187,"SYSCIC015827103021317","SYSVIEW/E CICS","SYSVIEW/E CICS OPTION","Virtual Systems Management","Mainframe","MVS","Network","Performance Management","Systems Management"
"AntiVirus",188,"ETRAVE78996JH103C2184","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"N/A",189,"ARB6012700AJ158490H9168","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"Unicenter Performance Management Predict",190,"PMPRDO996892208651","UNICTR PRFRM","UNICTR PRFRM MGT PREDICTIVE OP","Unassigned","Distributed","Multi Platform","Network","Performance Management","Products - Dist & Testing Tools"
"Solve EPS",191,"SOLEPS002853300O2269","SOLVE:EPS","SOLVE:EPS","Unassigned","Mainframe","MVS","Network","Output Management","Products - MF Misc"
"Total Protection",192,"CASPS5U201116CE800OE8859","Unassigned","Unassigned","Unassigned","Distributed","Distributed","N/A","N/A","Small and Medium Business"
"AntiSpyware",193,"ETRPPC99490E8011862","Unassigned","Unassigned","Threat Management","Distributed","Unix","Security","Secure Content Management","Threat Management"
"Easytrieve",194,"EOLCDB07581AS9908929","EASYTRIEVE OL","EASYTRIEVE OL CICS DB2","Unassigned","Mainframe","MVS","Development","Unified Development Environ","Products - MF Output/Easytrieve"
"Transtracker",195,"TTPBA2493600S9908781","TRANSTRACKER PROCESS","TRANSTRACKER PROCESS PROBE","Unassigned","Distributed","Multi Platform","Data","Database Tools And Utilities","Products - Dist & Testing Tools"
"Storage Optimization and Compliance",196,"BSHSMWIN1168583SCM006589","Unassigned","Unassigned","Unassigned","Distributed","Unix","N/A","N/A","Storage Information Management"
"Secure Content Manager",197,"ETS1100DMCM84674","Unassigned","Unassigned","Threat Management","Distributed","Multi Platform","N/A","N/A","Threat Management"
"eTrust VPN",198,"VPNAD4715PSM93304","ETRUST VPN","ETRUST VPN ADMINISTRATOR","Unassigned","Distributed","Multi Platform","Security","IAM","Products - Dist & Testing Tools"
"Services",199,"P9388WBS-5734","Air","Air Travel","Unassigned","Distributed",\N,"N/A","N/A","Services"
"ARCserve Backup",200,"BABW5179R..0BR2489","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"N/A",201,"EZTR9053011..004271","ALLFUSION ENDEVOR","ALLFUSION ENDEVOR CHANGE MANAGER","Unassigned","Distributed","Other","N/A","N/A","N/A"
"Asset Intelligence",202,"UASIT.99002062TF11S8015","Unassigned","Unassigned","Financial Management","Distributed","Distributed","Network","Change & Configuration Mgt.","Desktop & Server Management / Asset Management"
"Network Forensics",203,"NT11321T4FC7522","ETRUST NTWK","ETRUST NTWK FRNSICS COLLECTOR","Security Management","Distributed","Windows","Security","Security & Vulnerability Management","Security Information / Vulnerability Management"
"Distributed Database Tools",204,"MGTFUO990001131903T47082","Unassigned","Unassigned","Data Management","Distributed","Unix","Data","Db Tools","DB Management"
"ARCserve Backup",205,"BABWBR110NJ032408H0019418","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Accucheck",206,"ACCUCH1810O030017824","ACCUCHECK","ACCUCHECK","Unassigned","Mainframe","VSE","Life-Cycle","Automated Software Quality Tools","Products - MF Misc"
"ARCserve Backup",207,"BABWAP111SEO3974.0037017","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Ingres",208,"INGWG.53801058183","WORKGROUP","WORKGROUP OPENINGRES","Unassigned","Distributed","Unix","Data","Rdbms And Ordbms","Misc Products/Corporate"
"ARCserve Backup",209,"BABWBR1110S314630R1111157","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",210,"BABWUR4848D11102970","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"IDMS",211,"ID4014BOXM1427","IDMS DISTRIBUTED","IDMS DISTRIBUTED DATABASE SYS","Unassigned","Mainframe","VSE","Data","Pre And Post-Relational DBMS","Products - Gen Group"
"N/A",212,"B7557990OX12853","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"CoolGen",213,"GENUBP9637402902813","GEN UBP","GEN UBP LICENSE","Unassigned","Distributed","Multi Platform","Development","Unified Development Environments","Products - Gen Group"
"MIM",214,"MIMSIM005853ETR27885","SINGLE-IMAGE","SINGLE-IMAGE MANAGER","Virtual Systems Management","Mainframe","MVS","Systems","Other System Software","Systems Management"
"AntiVirus",215,"E8368RETRA7375","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Repository for Distributed Systems",216,"R2398115EP6364","REPOSITORY DISTR","REPOSITORY DISTR SCN IDMS INTRF","Unassigned","Distributed","Windows","Tools","Other Programmer Development Tools And Utilities","Products - Dist & Testing Tools"
"ARCserve Backup",217,"BABWBR12238011502514","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"BrightStor HighAvailability Manager",218,"GMRBHAW00E008484A12898","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Storage","Storage Replication Sw","Storage Recovery Management"
"Service Desk",219,"TNGA8526ISRH6167","ADVANCED HELP","Service Desk - ADVANCED HELP DESK CLIENT","Issue Management","Distributed","Multi Platform","Network","Problem Management","Service Support"
"Disspla",220,"DI5179T9SRT4362","DISSPLA","DISSPLA RUNTIME","Unassigned","Distributed","OpenVMS","Development","Software Construction Components","Products - Dist & Testing Tools"
"Spectrum",221,"NWFMCT6515O991472","SPCTRM INT/INF","SPCTRM INT/INF COBRA DEV TLKIT","Network Management","Distributed","Multi Platform","Network","Performance Management","Network Management"
"Spool",222,"SPLPO7547RAVES9549","SPOOL AFP","SPOOL AFP TO POSTSCRIPT TRANSF","Unassigned","Mainframe","MVS","Network","Output Management","Products - MF Output/Easytrieve"
"N/A",223,"ETR2333PXAVE72790","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"ARCserve Backup",224,"ARCHP4759R1X06613","ARC ENT","ARC ENT OPT HP-XP SNAP-SHOT","Backup Management","Distributed","Windows","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",225,"BABWBR4637M117369","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Secure Content Manager",226,"ETRSCMS8005EM2024ID6942","Unassigned","Unassigned","Threat Management","Mainframe","ANY IBM MF APD","Security","Secure Content Management","Threat Management"
"eTrust Intrusion Detection",227,"ETRI9343-DU9465","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Intrusion Detection And Firewall","Threat Management"
"SSA",228,"MP-7214E1S4478","MP","MP SMARTLINK","Unassigned","Mainframe","MVS","N/A","N/A","SSA"
"Total Protection",229,"CABUPRE11013115109966","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"ARCserve Backup",230,"BABSAN0333852DRW115A8039","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",231,"CAXD4673CS7RWR1261","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"Easytrieve",232,"EZDBC69577S759591","EASYTRIEVE PLUS","EASYTRIEVE PLUS DBCS OPT JAPAN","Unassigned","Mainframe","NEC ACOS4","Development","Unified Development Environments","Products - MF Output/Easytrieve"
"ARCserve Backup",233,"GMRBABLB10E071498UR18285","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",234,"BABWU8629ABR114268","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",235,"BA3949SLBW9371","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"MF Management",236,"S929500LN1447","SOLVE:NETMASTER-SNA","SOLVE:NETMASTER-SNA NTS","Unassigned","Mainframe","MVS","Network","Network And Service Management","Network Management"
"Visual Express",237,"VISUAL0859690019102","vISUAL EXPRESS/EASYTRIEVE","vISUAL EXPRESS/EASYTRIEVE SERVER","Unassigned","Mainframe","VSE","Access","End-User Query, Reporting And Analysis Tools","Products - Gen Group"
"AllFusion Modeling Suite Bundle",238,"AMSBUPGR93046MG007097","Unassigned","Unassigned","Unassigned","Mainframe","VM","Development","Analysis Modeling And Design Tools","DB Management"
"Unicenter Management for WebLogic",239,"M741274GT3061","UNICTR MGMNT","UNICTR MGMNT - WEBLOGIC","Unassigned","Distributed","Linux","Network","Performance Management","Application Management"
"Corporate/Misc Products",240,"NCSWCM073585R1149225","SOFTWARE CENTRAL","SOFTWARE CENTRAL MANAGER","Unassigned","Distributed","Unix","Network","Performance Management","Misc Products"
"ARCserve Backup",241,"BABWBR680801154490","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"eHealth",242,"VMCCM2990006004663UW5045","Unassigned","Unassigned","Network Management","Mainframe","VSE-ESA","N/A","N/A","Network Management"
"eHealth",243,"U9374SVWS5549","Unassigned","Unassigned","Network Management","Distributed","Distributed","N/A","N/A","Network Management"
"Service Desk",244,"US1608REPVD5325","Unassigned","Service Desk - Unassigned","Issue Management","Distributed","Distributed","N/A","N/A","Service Support"
"Repository",245,"R2933PO15EPD5248","REPOSITORY MF","REPOSITORY MF EXCHG DATATEAM","Unassigned","Mainframe","MVS","Tools","Other Programmer Development Tools And Utilities","Products - MF Misc"
"Total Protection",246,"CADTPRERP5172NGREO1503601","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Systems","Other System Software","Small and Medium Business"
"Ingres",247,"IN2898PPGRES7854","OPENINGRES","OPENINGRES RDBMS","Unassigned","Distributed","Unix","Data","Rdbms And Ordbms","Misc Products/Corporate"
"AntiSpyware",248,"ETRP3044RM0PL8437","Unassigned","Unassigned","Threat Management","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Distributed Database Tools",249,"SQLSR1238590M053347","SQL-STATION CODER","SQL-STATION CODER MTUP","Data Management","Distributed","Windows","Data","Database Tools And Utilities","DB Management"
"AllFusion Modeling Suite Bundle",250,"AMSB00052459TR9005785","Unassigned","Unassigned","Unassigned","Mainframe","MVS-OR-VM","Development","Anlys/Mod/Design","DB Management"
"eTrust Internet Security Suite",251,"ET3294ETRI8981","Unassigned","Unassigned","Unassigned","Distributed","Distributed","Security","Secure Content Management","Threat Management"
"Secure Content Manager",252,"E9765USTTR8087","Unassigned","Unassigned","Threat Management","Distributed","Distributed","N/A","N/A","Threat Management"
"N/A",253,"ETRU3910BASST3448","Unassigned","UNKNOWN","Unassigned","Distributed","Distributed","N/A","N/A","N/A"
"TPX",254,"STXB17131NAS07104","STX","STX BASIC","Unassigned","Mainframe","MVS","Network","Network And Service Management","Products - MF Misc"
"ARCserve Backup",255,"ARU32016617598BABNX2216","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",256,"GMRB892410S0ABL6194","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
"ARCserve Backup",257,"GMRBABWB11739AMTP0S075276","Unassigned","Unassigned","Backup Management","Distributed","Distributed","Storage","Backup And Archive Software","Storage Recovery Management"
